State FIPS Code,County FIPS Code,Postal Code,Name,"Poverty Estimate, All Ages","Poverty Percent, All Ages",Median Household Income
51,710,VA,Norfolk city,"39,741",18.8,"60,030"
51,720,VA,Norton city,725,20.3,"41,298"
51,730,VA,Petersburg city,"7,499",22.8,"42,385"
51,735,VA,Poquoson city,692,5.6,"109,549"
51,740,VA,Portsmouth city,"18,630",19.8,"54,843"
51,750,VA,Radford city,"3,263",24.6,"47,892"
51,760,VA,Richmond city,"47,338",21.6,"58,719"
51,770,VA,Roanoke city,"19,041",19.9,"50,425"
51,775,VA,Salem city,"2,548",10.9,"63,676"
51,790,VA,Staunton city,"3,031",12.4,"61,917"
51,800,VA,Suffolk city,"11,279",11.6,"81,858"
51,810,VA,Virginia Beach city,"44,340",9.9,"83,066"
51,820,VA,Waynesboro city,"2,911",12.9,"58,527"
51,830,VA,Williamsburg city,"2,044",18.6,"67,543"
51,840,VA,Winchester city,"4,373",16.3,"60,557"
53,000,WA,Washington,"764,405",10.0,"91,255"
53,001,WA,Adams County,"3,025",14.6,"62,410"
53,003,WA,Asotin County,"3,548",16.0,"65,625"
53,005,WA,Benton County,"23,033",10.9,"85,144"
53,007,WA,Chelan County,"7,342",9.3,"81,697"
53,009,WA,Clallam County,"9,001",11.8,"66,693"
53,011,WA,Clark County,"44,218",8.6,"91,149"
53,013,WA,Columbia County,471,11.8,"62,935"
53,015,WA,Cowlitz County,"14,574",13.2,"71,847"
53,017,WA,Douglas County,"3,777",8.6,"83,870"
53,019,WA,Ferry County,"1,205",16.3,"57,064"
53,021,WA,Franklin County,"10,356",10.8,"77,820"
53,023,WA,Garfield County,288,12.3,"64,413"
53,025,WA,Grant County,"14,238",14.2,"63,809"
53,027,WA,Grays Harbor County,"13,651",18.3,"62,258"
53,029,WA,Island County,"5,577",6.6,"82,717"
53,031,WA,Jefferson County,"3,707",11.2,"69,176"
53,033,WA,King County,"190,175",8.5,"116,044"
53,035,WA,Kitsap County,"25,406",9.5,"93,794"
53,037,WA,Kittitas County,"4,918",11.0,"71,737"
53,039,WA,Klickitat County,"2,802",12.1,"70,371"
53,041,WA,Lewis County,"9,934",11.7,"67,954"
53,043,WA,Lincoln County,"1,237",10.8,"68,318"
53,045,WA,Mason County,"7,520",11.4,"78,029"
53,047,WA,Okanogan County,"7,212",16.9,"58,661"
53,049,WA,Pacific County,"3,262",13.6,"55,615"
53,051,WA,Pend Oreille County,"2,192",15.6,"59,332"
53,053,WA,Pierce County,"82,369",9.1,"92,793"
53,055,WA,San Juan County,"1,774",9.5,"84,024"
53,057,WA,Skagit County,"14,795",11.4,"79,118"
53,059,WA,Skamania County,"1,197",9.6,"82,132"
53,061,WA,Snohomish County,"70,524",8.5,"101,440"
53,063,WA,Spokane County,"65,239",12.2,"69,079"
53,065,WA,Stevens County,"6,201",13.0,"65,748"
53,067,WA,Thurston County,"25,609",8.7,"88,560"
53,069,WA,Wahkiakum County,534,11.4,"70,099"
53,071,WA,Walla Walla County,"7,540",13.1,"66,542"
53,073,WA,Whatcom County,"25,890",11.5,"78,796"
53,075,WA,Whitman County,"8,185",19.5,"54,412"
53,077,WA,Yakima County,"41,877",16.5,"63,058"
54,000,WV,West Virginia,"299,275",17.4,"54,097"
54,001,WV,Barbour County,"2,871",19.6,"46,302"
54,003,WV,Berkeley County,"14,175",11.1,"70,829"
54,005,WV,Boone County,"3,850",18.5,"46,508"
54,007,WV,Braxton County,"2,459",21.0,"43,328"
54,009,WV,Brooke County,"2,656",12.6,"61,551"
54,011,WV,Cabell County,"17,142",19.4,"51,017"
54,013,WV,Calhoun County,"1,341",22.2,"43,589"
54,015,WV,Clay County,"1,843",23.8,"42,604"
54,017,WV,Doddridge County,"1,327",20.2,"47,755"
54,019,WV,Fayette County,"7,671",20.2,"48,710"
54,021,WV,Gilmer County,"1,314",23.2,"44,938"
54,023,WV,Grant County,"1,544",14.3,"58,150"
54,025,WV,Greenbrier County,"5,783",18.1,"45,137"
54,027,WV,Hampshire County,"3,563",15.5,"58,266"
54,029,WV,Hancock County,"3,322",11.9,"58,077"
54,031,WV,Hardy County,"1,792",12.7,"53,876"
54,033,WV,Harrison County,"9,584",15.0,"57,764"
54,035,WV,Jackson County,"5,008",18.2,"54,735"
54,037,WV,Jefferson County,"5,357",9.3,"87,259"
54,039,WV,Kanawha County,"30,549",17.7,"55,160"
54,041,WV,Lewis County,"2,977",17.9,"53,283"
54,043,WV,Lincoln County,"4,743",24.0,"43,727"
54,045,WV,Logan County,"7,800",25.5,"42,615"
54,047,WV,McDowell County,"5,944",37.6,"28,972"
54,049,WV,Marion County,"8,380",15.4,"58,855"
54,051,WV,Marshall County,"5,071",17.6,"51,934"
54,053,WV,Mason County,"4,519",18.7,"48,077"
54,055,WV,Mercer County,"12,167",21.2,"43,917"
54,057,WV,Mineral County,"4,158",15.8,"59,669"
54,059,WV,Mingo County,"6,886",30.7,"35,761"
54,061,WV,Monongalia County,"18,418",18.6,"59,094"
54,063,WV,Monroe County,"1,825",15.0,"53,154"
54,065,WV,Morgan County,"2,701",15.7,"56,162"
54,067,WV,Nicholas County,"4,521",18.7,"46,757"
54,069,WV,Ohio County,"5,831",14.8,"60,241"
54,071,WV,Pendleton County,898,15.2,"52,553"
54,073,WV,Pleasants County,988,14.5,"56,391"
54,075,WV,Pocahontas County,"1,472",19.6,"44,553"
54,077,WV,Preston County,"4,305",14.0,"55,965"
54,079,WV,Putnam County,"5,911",10.4,"80,034"
54,081,WV,Raleigh County,"13,637",19.6,"51,317"
54,083,WV,Randolph County,"4,254",16.9,"49,362"
54,085,WV,Ritchie County,"1,594",19.6,"51,965"
54,087,WV,Roane County,"2,577",18.8,"42,697"
54,089,WV,Summers County,"2,483",23.1,"40,569"
54,091,WV,Taylor County,"2,605",16.4,"53,972"
54,093,WV,Tucker County,"1,040",16.2,"50,444"
54,095,WV,Tyler County,"1,235",15.3,"57,560"
54,097,WV,Upshur County,"4,198",18.5,"47,035"
54,099,WV,Wayne County,"6,752",17.9,"52,540"
54,101,WV,Webster County,"1,911",23.7,"40,598"
54,103,WV,Wetzel County,"2,887",20.8,"48,563"
54,105,WV,Wirt County,950,18.7,"43,441"
54,107,WV,Wood County,"15,321",18.7,"57,599"
54,109,WV,Wyoming County,"5,162",25.3,"39,892"
55,000,WI,Wisconsin,"621,380",10.8,"71,050"
55,001,WI,Adams County,"3,158",15.8,"54,682"
55,003,WI,Ashland County,"2,180",14.1,"56,848"
55,005,WI,Barron County,"5,806",12.6,"62,344"
55,007,WI,Bayfield County,"1,736",10.5,"63,680"
55,009,WI,Brown County,"25,824",9.8,"72,398"
55,011,WI,Buffalo County,"1,279",9.6,"63,969"
55,013,WI,Burnett County,"1,974",11.7,"57,438"
55,015,WI,Calumet County,"2,865",5.5,"85,589"
55,017,WI,Chippewa County,"6,485",10.1,"74,425"
55,019,WI,Clark County,"4,361",12.7,"63,641"
55,021,WI,Columbia County,"4,341",7.6,"78,767"
55,023,WI,Crawford County,"1,749",11.4,"63,862"
55,025,WI,Dane County,"57,011",10.3,"85,189"
55,027,WI,Dodge County,"7,403",8.9,"69,681"
55,029,WI,Door County,"2,350",7.8,"72,296"
55,031,WI,Douglas County,"4,703",11.0,"66,180"
55,033,WI,Dunn County,"4,596",10.8,"71,434"
55,035,WI,Eau Claire County,"11,756",11.5,"70,564"
55,037,WI,Florence County,516,11.1,"64,512"
55,039,WI,Fond du Lac County,"9,397",9.3,"71,206"
55,041,WI,Forest County,"1,284",13.9,"56,118"
55,043,WI,Grant County,"6,152",12.8,"63,247"
55,045,WI,Green County,"2,583",7.1,"79,337"
55,047,WI,Green Lake County,"2,000",10.5,"66,070"
55,049,WI,Iowa County,"2,054",8.7,"76,404"
55,051,WI,Iron County,685,11.2,"60,694"
55,053,WI,Jackson County,"2,485",12.7,"64,344"
55,055,WI,Jefferson County,"6,817",8.3,"78,728"
55,057,WI,Juneau County,"3,562",14.1,"61,904"
55,059,WI,Kenosha County,"16,116",9.8,"75,067"
55,061,WI,Kewaunee County,"1,539",7.5,"73,717"
55,063,WI,La Crosse County,"13,327",11.5,"70,075"
55,065,WI,Lafayette County,"1,761",10.5,"67,311"
55,067,WI,Langlade County,"2,303",12.0,"57,745"
55,069,WI,Lincoln County,"3,131",11.2,"59,637"
55,071,WI,Manitowoc County,"8,492",10.6,"62,910"
55,073,WI,Marathon County,"14,999",11.0,"70,955"
55,075,WI,Marinette County,"4,840",11.7,"58,554"
55,077,WI,Marquette County,"1,837",11.8,"58,197"
55,078,WI,Menominee County,"1,010",24.2,"51,623"
55,079,WI,Milwaukee County,"157,016",17.4,"58,375"
55,081,WI,Monroe County,"6,209",13.6,"65,232"
55,083,WI,Oconto County,"3,568",9.1,"68,127"
55,085,WI,Oneida County,"4,419",11.7,"62,242"
55,087,WI,Outagamie County,"13,737",7.3,"78,808"
55,089,WI,Ozaukee County,"5,245",5.8,"97,778"
55,091,WI,Pepin County,688,9.3,"69,535"
55,093,WI,Pierce County,"3,411",8.5,"85,508"
55,095,WI,Polk County,"3,868",8.6,"73,982"
55,097,WI,Portage County,"6,692",9.9,"71,360"
55,099,WI,Price County,"1,717",12.2,"53,883"
55,101,WI,Racine County,"18,463",9.6,"72,331"
55,103,WI,Richland County,"1,969",11.6,"67,086"
55,105,WI,Rock County,"16,659",10.3,"67,430"
55,107,WI,Rusk County,"1,843",13.2,"56,410"
55,109,WI,St. Croix County,"5,135",5.4,"97,589"
55,111,WI,Sauk County,"6,112",9.4,"70,484"
55,113,WI,Sawyer County,"2,751",15.1,"60,034"
55,115,WI,Shawano County,"4,608",11.4,"66,733"
55,117,WI,Sheboygan County,"10,828",9.4,"65,008"
55,119,WI,Taylor County,"2,249",11.4,"67,544"
55,121,WI,Trempealeau County,"2,804",9.2,"68,184"
55,123,WI,Vernon County,"4,560",14.8,"67,812"
55,125,WI,Vilas County,"2,456",10.4,"63,356"
55,127,WI,Walworth County,"10,286",10.0,"73,723"
55,129,WI,Washburn County,"1,958",11.7,"59,221"
55,131,WI,Washington County,"8,309",6.1,"90,313"
55,133,WI,Waukesha County,"21,345",5.2,"99,525"
55,135,WI,Waupaca County,"5,552",11.0,"65,960"
55,137,WI,Waushara County,"3,571",15.0,"55,982"
55,139,WI,Winnebago County,"18,809",11.4,"69,887"
55,141,WI,Wood County,"8,078",11.0,"64,408"
56,000,WY,Wyoming,"63,555",11.2,"71,275"
56,001,WY,Albany County,"5,927",16.8,"53,537"
56,003,WY,Big Horn County,"1,658",14.3,"59,702"
56,005,WY,Campbell County,"3,998",8.6,"89,870"
56,007,WY,Carbon County,"1,671",12.1,"66,225"
56,009,WY,Converse County,"1,653",12.1,"78,015"
56,011,WY,Crook County,638,8.6,"70,196"
56,013,WY,Fremont County,"6,508",17.0,"55,125"
56,015,WY,Goshen County,"1,701",14.8,"58,720"
56,017,WY,Hot Springs County,569,12.7,"64,734"
56,019,WY,Johnson County,741,8.6,"70,067"
56,021,WY,Laramie County,"10,114",10.2,"71,956"
56,023,WY,Lincoln County,"1,677",8.2,"93,044"
56,025,WY,Natrona County,"8,480",10.8,"70,142"
56,027,WY,Niobrara County,335,16.0,"54,573"
56,029,WY,Park County,"3,211",10.8,"69,802"
56,031,WY,Platte County,"1,029",12.1,"61,185"
56,033,WY,Sheridan County,"2,981",9.5,"70,224"
56,035,WY,Sublette County,658,7.6,"85,649"
56,037,WY,Sweetwater County,"5,039",12.4,"75,779"
56,039,WY,Teton County,"1,212",5.2,"127,677"
56,041,WY,Uinta County,"2,207",10.8,"73,072"
56,043,WY,Washakie County,822,10.9,"60,699"
56,045,WY,Weston County,725,11.5,"67,677"
